duration,protocol_type,service,flag,src_bytes,dst_bytes,wrong_fragment,count,srv_count,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,label
456,tcp,ftp,S0,3612,608,2,583,102,0.9603651285246798,0.06668615230421993,343,0.41288805922002114,attack
406,udp,ftp,S0,8340,7448,2,319,310,0.9514549240685247,0.20222732207272387,51,0.4428544569065702,normal
436,icmp,pop3,RSTO,4612,14001,0,222,405,0.09078008664523651,0.05340192121671372,411,0.6946871065714708,normal
203,udp,smtp,REJ,5796,21822,0,388,57,0.02995210736366427,0.1425818512087107,435,0.7617046921220246,normal
184,udp,pop3,RSTOS0,2463,7647,0,37,429,0.75096348615182,0.9087919720707374,463,0.8116473222352135,normal
344,icmp,smtp,S0,1872,31893,0,16,473,0.648693588935139,0.6469613199464878,181,0.9332572440354913,normal
313,tcp,telnet,SF,512,48706,0,248,1,0.7900618394149156,0.6737604417791963,359,0.6969811778164254,normal
328,udp,ftp,REJ,2156,48893,0,158,242,0.5630025243684105,0.6612278302281492,68,0.06692028667373873,normal
249,icmp,ftp,RSTO,4818,44496,1,363,356,0.5197847579861811,0.840479451025298,273,0.24198606594901528,normal
100,tcp,imap,S0,5715,26620,2,150,69,0.18451957867238145,0.06916559756443375,347,0.2235660806559474,normal
145,icmp,ftp,RSTO,3599,4,1,482,494,0.22503655879178563,0.737027608086198,11,0.4299618963508146,attack
378,udp,pop3,SF,3620,12017,0,176,378,0.9231026529824208,0.1600838272735332,230,0.5966376050939154,normal
239,tcp,smtp,S0,7357,19061,1,220,168,0.3961438521355196,0.66388472970803,181,0.4835091081674737,normal
356,icmp,ssh,S0,2468,14097,1,178,171,0.17799790636584945,0.38002353641485,55,0.22522409801434806,normal
533,icmp,http,SF,3082,1569,0,977,554,0.10044441090050793,0.22536774803158455,293,0.14306360028071852,attack
325,icmp,irc,RSTO,144,33302,1,69,216,0.49310681570170234,0.9158658924661569,204,0.2754176112838185,normal
40,icmp,pop3,RSTO,7516,15500,2,497,281,0.7657650342514933,0.9155939659811155,290,0.6136199812516853,normal
289,tcp,ssh,S0,1797,1383,2,897,758,0.23051196121683348,0.7543881168971108,76,0.6647318764082916,attack
325,tcp,http,RSTO,3483,4696,0,298,362,0.0508847340093711,0.658142897863455,425,0.8613041999281386,normal
467,icmp,imap,S0,675,11016,2,146,2,0.9832272834305901,0.3823314366156124,163,0.8546858887004406,normal
93,icmp,dns,RSTO,8040,5324,2,401,411,0.7960958830519336,0.6884175293626416,336,0.050453112625053254,normal
69,udp,smtp,RSTO,3179,21375,2,261,462,0.265618039701236,0.963803741311063,155,0.6321045057123803,normal
356,tcp,ssh,SF,9656,8507,0,80,95,0.5818784988349394,0.7810937854216248,112,0.15019011362626555,normal
573,tcp,ssh,REJ,1217,1740,1,542,424,0.028379729796349618,0.5879262369933699,43,0.5821603410676137,attack
988,icmp,http,REJ,3667,261,2,500,137,0.45934488450123545,0.4582023098591147,209,0.710272791926568,attack
113,tcp,ftp,RSTOS0,1884,1813,2,512,512,0.7371935335639785,0.5558416152444869,158,0.007273694012820187,attack
444,icmp,telnet,RSTO,2636,15003,0,259,172,0.6374913345748431,0.10679920921705444,138,0.17324505224788567,normal
36,tcp,imap,RSTO,3809,1055,0,761,286,0.3141360468052561,0.8597662840116138,354,0.687842450499547,attack
333,tcp,dns,RSTO,2761,1995,1,332,202,0.4009162242257386,0.7968198932432787,32,0.38798653616003587,normal
246,icmp,http,S0,9063,7543,2,148,117,0.7861556185100005,0.13692722881153496,242,0.14302860848178178,normal
435,icmp,ftp,REJ,5052,32621,2,334,312,0.14188157601531715,0.4257647768239601,331,0.6596048064871609,normal
226,udp,telnet,RSTOS0,4898,3008,1,455,66,0.4228054073186366,0.5954000821951879,66,0.8881550701023219,normal
424,icmp,telnet,RSTO,6570,31473,2,355,309,0.41414867946100986,0.5634796847093573,468,0.5637964040499541,normal
444,tcp,smtp,S0,8069,32769,1,227,420,0.47496690018061316,0.09222708610173447,159,0.36725721129381117,normal
497,tcp,telnet,RSTOS0,5905,18934,1,458,199,0.8209218728736056,0.5821730627718543,339,0.30346974859291864,normal
899,udp,ssh,REJ,1449,1147,1,671,845,0.2265474067743286,0.13237819347651703,26,0.19114816475652974,attack
287,udp,irc,REJ,130,15092,0,460,281,0.5544962055923361,0.8228440782471853,287,0.9853517434092987,normal
599,tcp,dns,REJ,4111,57,2,885,718,0.5520192185742017,0.13897029660000326,465,0.7495108520247121,attack
346,icmp,ssh,RSTOS0,4828,40754,1,411,11,0.8978355692229759,0.6779254152635964,356,0.8280758582189404,normal
149,icmp,pop3,REJ,1208,4954,0,291,10,0.6590003224088982,0.4634246193908844,152,0.22744751637974703,normal
478,udp,pop3,SF,4616,11668,0,349,300,0.5513106508330471,0.7219708048703481,333,0.9755430681734296,normal
3,icmp,ssh,RSTOS0,3162,17366,1,476,194,0.6349971911656639,0.80206933245506,321,0.9060913698609155,normal
306,icmp,dns,RSTO,1721,880,0,14,234,0.3433781867852428,0.5287496602965277,78,0.6733833005526967,attack
407,icmp,smtp,RSTOS0,8478,24609,1,276,315,0.945951362833712,0.365793235096909,410,0.5376581341470882,normal
272,tcp,telnet,S0,9090,8489,2,394,315,0.3000495794447966,0.9413483788590894,477,0.45548968773806175,normal
361,udp,imap,S0,2490,7271,2,409,189,0.3248608112603657,0.6572625107282069,414,0.6209942475750025,normal
266,icmp,ftp,REJ,4562,8275,0,11,468,0.8045154432304898,0.8831212225507421,433,0.6835678290881373,normal
209,icmp,http,S0,4175,47191,0,202,243,0.16922884111400438,0.5320975673330217,291,0.21859604371369212,normal
385,tcp,ftp,RSTO,2622,40173,2,408,153,0.9798736518515413,0.058385863670018634,137,0.3166658337335978,normal
226,icmp,dns,RSTO,3962,48,1,969,239,0.42954512729454797,0.7196161417125355,419,0.8202133648061956,attack
323,icmp,pop3,SF,9400,7845,0,472,344,0.2725325653152574,0.35694797788978605,84,0.7031408888419618,normal
355,icmp,dns,S0,8199,18117,2,272,417,0.668373405985391,0.2882022790239239,39,0.663839088470096,normal
253,tcp,smtp,RSTOS0,3686,23493,2,102,289,0.13430632770360196,0.8107437417659357,250,0.8285998181607832,normal
69,icmp,smtp,REJ,8251,38798,1,88,183,0.6480787958111967,0.796301260725673,398,0.5185896482760661,normal
111,tcp,http,RSTOS0,6323,36992,1,213,124,0.4313459978353186,0.4207243751150137,420,0.05313405705650098,normal
468,udp,http,RSTO,2044,30314,0,433,5,0.16936127779542387,0.8704136037322231,367,0.11487281799138871,normal
397,tcp,irc,SF,8412,6528,2,3,279,0.9571200302613087,0.5005430048288844,145,0.22636056735007715,normal
183,icmp,ftp,REJ,8849,37519,1,278,311,0.15561637595116884,0.11443369926843194,368,0.7765548554190451,normal
732,icmp,smtp,S0,3409,1119,2,670,365,0.9176841299393544,0.34052949631130625,113,0.18178148319472853,attack
400,tcp,irc,RSTO,297,25436,0,237,162,0.33371318038430864,0.8498381097667531,252,0.654489375116731,normal
80,icmp,irc,REJ,625,1701,2,106,407,0.8322913276707482,0.8283000432077111,346,0.5149046392897523,attack
49,tcp,http,RSTO,9372,31683,2,307,125,0.0006281928926344937,0.48992564424836416,85,0.0744752421853726,normal
401,tcp,ftp,SF,9310,1482,0,295,103,0.7112975338654591,0.1098912146981944,466,0.9387200715803253,normal
42,icmp,http,SF,6537,32335,2,85,234,0.08648484804092271,0.6405727378426995,319,0.16912320369770384,normal
463,tcp,dns,RSTOS0,1687,8474,0,384,433,0.5964138072159624,0.8745756177448458,126,0.5719029095018643,normal
387,icmp,pop3,REJ,2490,6145,1,386,291,0.9080558881441689,0.7553917131090457,460,0.2303835647578475,normal
384,udp,http,S0,3928,12605,2,111,230,0.41602772296342794,0.9003175309116718,351,0.441797419861944,normal
234,udp,dns,S0,9575,4661,2,302,297,0.295712457013357,0.760958119733071,379,0.34408295375863973,normal
315,udp,smtp,S0,184,1269,0,990,595,0.03468819320994687,0.3338219991424134,458,0.21533992617133169,attack
590,udp,dns,S0,168,108,0,837,882,0.006162872564243749,0.16293745009582528,46,0.2807564472518903,attack
85,icmp,dns,S0,8395,49339,2,12,31,0.8846421240448089,0.09755956992356729,249,0.2235355273068742,normal
199,tcp,ftp,RSTO,1187,8031,0,161,429,0.42601940475238653,0.6325464040194374,397,0.6750488784557513,normal
31,icmp,imap,RSTO,2429,1234,0,964,477,0.9065531886197868,0.846184815272819,462,0.5064273316940648,attack
385,tcp,ftp,RSTO,4042,1358,0,300,761,0.9347391893948687,0.03076152992539727,399,0.04803624929212569,attack
174,tcp,dns,S0,865,39339,0,472,142,0.41897991598939344,0.1594577756692409,442,0.5376304955119474,normal
472,icmp,imap,RSTO,8645,30378,0,190,443,0.3250280983066608,0.36460503759349117,156,0.5407200962207178,normal
187,udp,ssh,REJ,902,28,2,906,152,0.7143320160260966,0.9687020966082905,187,0.08122506070759805,attack
309,icmp,pop3,REJ,2982,3662,2,185,336,0.9863681712390052,0.03232785866848287,19,0.35054195102376073,normal
200,udp,smtp,S0,8412,28243,1,89,86,0.9233405036867612,0.8529920350321194,403,0.3165701305300568,normal
523,udp,pop3,RSTO,748,1822,1,411,95,0.621041899158931,0.1756283207792051,96,0.48887978181480296,attack
95,icmp,imap,SF,6958,43382,2,338,37,0.18342546138433657,0.3368793668083587,83,0.9424572167813653,normal
357,icmp,dns,REJ,8598,31804,2,489,282,0.9528339332627566,0.7944813033362209,54,0.4345967408325081,normal
259,tcp,ssh,RSTO,2518,46518,1,148,374,0.5580270391020311,0.1346189765401017,72,0.7324629551887646,normal
59,udp,smtp,SF,1828,47475,1,59,305,0.7053698023157113,0.47365017071873605,313,0.6203022419783288,normal
406,icmp,smtp,RSTOS0,6824,25947,0,160,220,0.1855620714266194,0.4656801688430996,128,0.6777091777614775,normal
323,icmp,smtp,RSTO,1505,41190,0,276,188,0.8067182601888941,0.1479736162233386,34,0.5495049593413919,normal
202,tcp,ssh,RSTOS0,9151,35692,2,349,178,0.8259654991434208,0.3568530524551109,28,0.8329794316251632,normal
337,tcp,http,S0,3263,46800,1,91,209,0.3033849699511225,0.3249803187968916,403,0.397095745633643,normal
381,tcp,http,RSTO,2128,45039,1,353,353,0.537705391079373,0.7219122969915212,106,0.8917764486290278,normal
556,udp,smtp,RSTOS0,1592,1269,2,902,360,0.38603677029739525,0.7450272602725145,109,0.09969497987377751,attack
32,icmp,ssh,RSTOS0,6845,25256,1,434,289,0.27354997596019504,0.7298496597775842,20,0.17517130445252505,normal
124,udp,smtp,S0,6905,9100,1,278,469,0.43752869524554583,0.1035572314882437,476,0.5723714457943992,normal
263,udp,smtp,RSTOS0,3151,1571,1,578,827,0.7723406699003633,0.714044575319865,338,0.2866755353849293,attack
440,icmp,http,S0,5589,45731,2,48,306,0.6645470454726025,0.7725238719006051,484,0.579761074992125,normal
84,udp,ssh,RSTO,2175,14805,1,414,145,0.17679090508531548,0.44245578873972435,193,0.7707325760381836,normal
394,icmp,ftp,RSTOS0,9868,40970,2,66,195,0.10923982527179277,0.048868800654750744,487,0.4919285008149439,normal
340,udp,ssh,SF,7349,28822,0,224,229,0.24154345667714427,0.7285490877116588,248,0.6874042495985638,normal
480,icmp,dns,REJ,4435,31188,0,59,49,0.5224816423201191,0.12661142188586116,37,0.7804171575391555,normal
17,tcp,ssh,S0,4267,47515,0,459,83,0.3739740933968698,0.10480627500066564,77,0.580617055508799,normal
386,icmp,http,RSTOS0,6099,7712,2,210,83,0.3659304657650362,0.10091236603434262,34,0.6337347626927402,normal
126,udp,smtp,RSTO,3500,35352,1,149,206,0.7496058817800527,0.0771381839976677,150,0.4505156190916857,normal
899,tcp,smtp,SF,1413,1921,1,850,256,0.5640798412906903,0.14437433163568036,364,0.48749730683223436,attack
111,tcp,ssh,SF,4130,19976,2,409,162,0.4157616918724971,0.38225969793536374,375,0.761680145641818,normal
377,icmp,imap,S0,402,14108,2,334,374,0.39604136796612965,0.4110251910401259,344,0.8138455567313655,normal
493,tcp,smtp,RSTO,1389,26894,1,228,113,0.5176704089677379,0.5342487712778687,172,0.6150980398232229,normal
459,udp,ssh,RSTO,6398,8557,0,467,353,0.012778146633863785,0.8679009495573746,407,0.5128756018171347,normal
302,tcp,imap,RSTO,4993,25911,0,72,183,0.2786621529605461,0.5449069032673095,303,0.22086202477694994,normal
317,tcp,imap,REJ,5606,5853,2,103,98,0.6611264051696933,0.39722522673631144,497,0.8550845343645931,normal
403,icmp,pop3,RSTO,2879,48129,0,89,398,0.03462941255648955,0.5726362767712831,448,0.8847332130165861,normal
161,icmp,smtp,RSTOS0,2652,24338,0,454,79,0.4552763763757076,0.4445464227505388,136,0.5203335417968858,normal
38,icmp,pop3,RSTO,9390,26957,2,405,373,0.8480870459764742,0.4270299601242763,237,0.33082626395172887,normal
70,icmp,http,RSTO,3944,16156,1,43,61,0.1695009951812475,0.8154595293079749,382,0.7777623185779262,normal
412,udp,http,RSTO,5438,28297,1,138,461,0.7934967581372095,0.07131738823124079,126,0.8503283810042204,normal
466,tcp,telnet,SF,5728,1889,2,16,456,0.5666992860596864,0.5366907931453945,467,0.5076064778015332,normal
86,icmp,smtp,RSTOS0,1386,17714,1,319,372,0.6108369897930337,0.5977741726838605,343,0.5328325066918068,normal
95,udp,ssh,SF,2797,9529,0,367,189,0.007557841394162268,0.31180508760996284,269,0.6761229181115843,normal
318,tcp,http,S0,2320,1508,2,877,60,0.45221396662357904,0.18861132858681173,146,0.5698288017788348,attack
408,icmp,dns,RSTO,4414,44149,1,149,454,0.10583481442322651,0.15870593307430436,373,0.027829375883768104,normal
91,udp,imap,RSTO,4837,29931,1,464,470,0.5731429339159299,0.18105005169305732,332,0.7410740436698791,normal
473,udp,pop3,REJ,8914,15521,1,112,320,0.7748478211866275,0.7794842356831018,8,0.38562969590010354,normal
740,tcp,smtp,REJ,3249,235,2,824,929,0.6776436592896512,0.27656571447193057,496,0.05865745271947642,attack
59,tcp,dns,SF,343,42914,2,206,277,0.4546262990702409,0.10027269341553224,134,0.7686451372607717,normal
81,tcp,smtp,S0,8179,16476,1,243,22,0.5890271928818982,0.28066507221736725,206,0.2564956009137105,normal
176,icmp,smtp,RSTO,9035,13800,2,219,458,0.8873903250233498,0.244491195506772,430,0.0725214233555318,normal
133,icmp,ftp,SF,5626,42157,2,427,31,0.6184077668020328,0.22249348352402498,117,0.3587012827986117,normal
403,udp,ftp,RSTO,8693,31958,2,116,216,0.62097383622996,0.4917881730857723,165,0.3626604290169281,normal
215,tcp,http,S0,8990,1000,1,292,323,0.5524152780219997,0.8096757423916385,102,0.7435144269890975,normal
339,udp,ssh,S0,5613,40327,2,218,330,0.3264266532785488,0.4882341261816239,14,0.15456346182047997,normal
886,icmp,pop3,REJ,373,411,2,658,278,0.5838156415712548,0.6863679768391364,316,0.7418781440478077,attack
654,tcp,ssh,RSTOS0,2987,530,2,904,577,0.12245943939217108,0.07875462561707491,470,0.3891513848004704,attack
418,udp,dns,S0,2217,4957,1,105,119,0.4047103964963029,0.6606765956039722,467,0.7104223980666204,normal
117,udp,http,RSTO,940,9795,0,416,102,0.5834526895331611,0.5528661170875194,32,0.12779749126170858,normal
94,tcp,smtp,RSTOS0,6016,14902,1,89,238,0.0502033882154046,0.24533133544913233,82,0.5641610495695367,normal
661,icmp,smtp,REJ,3841,1599,1,406,210,0.57795372311729,0.3744360760268298,93,0.9341358641172477,attack
284,udp,irc,RSTOS0,2900,1932,0,983,187,0.4451508864335292,0.6874306115449254,289,0.9198877158335957,attack
513,tcp,imap,RSTOS0,3501,241,1,197,185,0.05477577893789232,0.62754360212267,469,0.4096898425071286,attack
1,tcp,smtp,RSTO,7202,42280,2,120,106,0.7662778565571535,0.27915069707216655,107,0.1857306087891245,normal
432,tcp,ssh,SF,2959,27891,1,380,94,0.11145547248523635,0.01853920811082599,425,0.7297246555801451,normal
63,udp,dns,REJ,2583,30092,0,276,98,0.4924628860403375,0.4940149999945883,131,0.032348792490752065,normal
219,icmp,smtp,RSTOS0,2247,18524,0,434,261,0.28785046849926976,0.575977438319194,443,0.759486335268791,normal
122,icmp,ssh,RSTOS0,1661,39041,1,180,437,0.27578976695736623,0.5659553938190977,109,0.38955309636706326,normal
431,udp,ssh,RSTOS0,4841,1205,1,601,521,0.5060312827650955,0.1477046509414187,361,0.17116712151298474,attack
465,icmp,http,RSTOS0,9086,32904,0,220,95,0.22038643901590038,0.698550276805633,447,0.06663838238359454,normal
144,tcp,pop3,RSTOS0,8340,5086,0,191,294,0.31352117002117474,0.8904552727220889,390,0.3925766980759502,normal
482,icmp,dns,SF,4110,38913,0,343,222,0.8054259890591153,0.02514170377794367,374,0.1787382879657976,normal
356,tcp,smtp,REJ,2427,251,0,731,847,0.301148172890336,0.04169122545264692,464,0.544643129132041,attack
145,icmp,telnet,RSTOS0,622,15976,2,193,12,0.8112426982153638,0.1956525690219878,468,0.7817300231239284,normal
75,icmp,ftp,REJ,1039,24053,2,206,173,0.357853931400015,0.14367877072690516,449,0.17411558612219813,normal
874,udp,telnet,S0,3447,1900,2,391,562,0.7199321752930968,0.14011381521896105,343,0.6198093046569098,attack
83,tcp,telnet,RSTOS0,5565,41713,2,172,369,0.47273279340099283,0.3550757130827874,3,0.8230465395992678,normal
399,tcp,irc,RSTOS0,9212,41990,2,204,393,0.5090373119372777,0.8838579865433598,351,0.8443354940023856,normal
601,icmp,ftp,S0,2925,971,1,238,326,0.12100862394110956,0.8241539949460716,226,0.6984121495234401,attack
114,icmp,telnet,SF,4285,28745,1,288,152,0.7541087011504333,0.7733025209449149,17,0.30810395709899563,normal
227,icmp,pop3,RSTOS0,2747,26473,2,43,367,0.6922182257572597,0.5286181396191686,266,0.17164914497087536,normal
189,tcp,telnet,SF,7137,40298,2,430,427,0.4195031088744642,0.1592404006478998,227,0.3976937919109842,normal
358,icmp,pop3,RSTO,7926,12484,1,261,140,0.9943800675361362,0.8636180500027458,118,0.16924964931025577,normal
254,icmp,pop3,RSTOS0,9276,37319,0,148,412,0.8763890254240901,0.5350681502624544,399,0.34076829041475676,normal
313,udp,pop3,SF,6572,1152,0,346,307,0.08218864064898868,0.2614475078111421,256,0.5115661608737071,normal
121,udp,imap,REJ,3380,37991,2,357,144,0.5637996685790074,0.05450350423783745,315,0.012064308793315104,normal
457,udp,smtp,RSTOS0,9431,14266,2,482,275,0.14981286593978516,0.9120822174846172,382,0.5923216576298682,normal
154,udp,smtp,REJ,4733,321,2,180,687,0.8164172185175818,0.38916080721011104,409,0.018227976591802086,attack
221,udp,irc,RSTOS0,4694,49659,2,21,286,0.9148398448426976,0.6215189349953261,83,0.18307034631252783,normal
15,udp,pop3,RSTO,680,34353,2,403,444,0.20676064864713672,0.9604611210891825,36,0.5335691811878452,normal
999,udp,irc,RSTO,1204,1296,2,818,953,0.5617249804241996,0.018390860924109353,136,0.5764648681141414,attack
264,tcp,smtp,REJ,6739,27875,2,180,458,0.17653434826004766,0.3113909290077822,452,0.3050679751871167,normal
496,tcp,smtp,SF,6403,7084,2,208,360,0.058851285001736864,0.6496394060100703,425,0.6643964826753818,normal
55,udp,telnet,RSTO,6552,8224,2,18,168,0.21054559333155676,0.982369865045279,105,0.022872502837831266,normal
390,udp,imap,REJ,3545,1878,2,476,521,0.09294036117012505,0.3786041396393369,220,0.7200304793158081,attack
813,icmp,irc,S0,3664,1019,0,401,311,0.430551027591639,0.6664454256787369,421,0.9238378080432652,attack
407,icmp,http,RSTO,3826,36177,1,9,247,0.17142085531959717,0.8539903767014971,83,0.1496480681025718,normal
313,tcp,ssh,SF,9829,48853,2,498,114,0.4185466685860141,0.26263817189107685,461,0.4573638305409965,normal
154,tcp,dns,RSTOS0,9557,8774,2,376,325,0.7678513508057419,0.6777046509190993,6,0.2294552909471438,normal
291,tcp,smtp,REJ,1427,36715,0,304,228,0.016968111607436942,0.03513445842301932,81,0.2640308088357549,normal
54,udp,http,S0,3758,1195,0,425,833,0.2023637317843371,0.43400173579664514,371,0.7628510761342642,attack
315,icmp,smtp,RSTO,3758,840,0,569,643,0.11455925710470327,0.47175693545801567,97,0.9859591676177709,attack
371,udp,ftp,S0,9306,263,2,5,419,0.6372792393587148,0.447475936350742,225,0.5911131471555265,normal
402,icmp,ssh,RSTOS0,2574,38497,2,456,75,0.3327050891389923,0.10722964389414025,440,0.6218584863861594,normal
452,tcp,ftp,REJ,9268,6376,0,93,248,0.38837223852970215,0.40708542622727795,208,0.8677991857774149,normal
681,tcp,smtp,REJ,751,597,1,552,942,0.24178812500332003,0.7981238127770833,486,0.34728530206195973,attack
498,udp,telnet,RSTO,9685,10255,2,259,276,0.7801127151166437,0.6201133833419443,81,0.4925577632143935,normal
500,udp,irc,S0,4672,1019,2,577,84,0.3317392830786299,0.6819915892386937,156,0.5489895107023263,attack
113,tcp,pop3,S0,7235,32216,0,201,129,0.4785209479554454,0.3514541184383807,224,0.30955314823373425,normal
